#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.id
#foreign_key_rtable=rtable.id
_id,ltable.id,rtable.id,ltable.authors,ltable.title,ltable.venue,ltable.year,rtable.authors,rtable.title,rtable.venue,rtable.year,gold
167,conf/vldb/BliujuteJSS98,671339,"Simonas Saltenis, Christian S. Jensen, Giedrius Slivinskas, Rasa Bliujute",R-Tree Based Indexing of Now-Relative Bitemporal Data,VLDB,1998.0,"Rasa Bliujute, Christian S. Jensen, Simonas Saltenis, Giedrius Slivinskas",R-Tree Based Indexing of Now-Relative Bitemporal Data,Very Large Data Bases,1998,0
168,conf/vldb/BlokWZPAKJ01,672179,"Peter M. G. Apers, Milan Petkovic, Roelof van Zwol, Menzo Windhouwer, Henk Ernst Blok, Martin L. Kersten, Willem Jonker",Flexible and scalable digital library search,VLDB,2001.0,"Henk Ernst Blok, Menzo Windhouwer, Roelof van Zwol, Milan Petkovic, Peter M. G. Apers, Martin L. Kersten, Willem Jonker",Flexible and scalable digital library search,Very Large Data Bases,2001,1
169,conf/vldb/BlottKS98,671333,"Henry F. Korth, Stephen Blott, Abraham Silberschatz","Information, Communication, and Money: For What Can We Charge and How Can We Meter It?",VLDB,,"Stephen Blott, Henry F. Korth, Abraham Silberschatz","Information, Communication, and Money: For What Can We Charge and How Can We Meter It?",Very Large Data Bases,1998,1
170,conf/vldb/BouguettayaEMO01,672201,"Ahmed K. Elmagarmid, Athman Bouguettaya, Mourad Ouzzani, Brahim Medjahed",Ontology-based Support for Digital Government,VLDB,2001.0,"Athman Bouguettaya, Ahmed K. Elmagarmid, Brahim Medjahed, M. Ouzzani",Ontology-based Support for Digital Government,Very Large Data Bases,2001,0
171,conf/vldb/Brin95,223840,Sergey Brin,Near Neighbor Search in Large Metric Spaces,VLDB,1995.0,"Wen-Chi Hou, Zhongyang Zhang",Enhancing database correctness: a statistical approach,International Conference on Management of Data,1995,0
172,conf/vldb/BrinkhoffK94,202672,"Thomas Brinkhoff, Hans-Peter Kriegel",The Impact of Global Clustering on Spatial Database Systems,VLDB,1994.0,"Gunter Schlageter, Thomas Berkel, Eberhard Heuel, Silke Mittrach, Andreas Scherer, Wolfgang Wilkes",The database group at University of Hagen,ACM SIGMOD Record,1995,0
173,conf/vldb/BrownG01,672032,"Leonard Brown, Le Gruenwald",A Prototype Content-Based Retrieval System that Uses Virtual Images to Save Space,VLDB,2001.0,"Leonard Brown, Le Gruenwald",A Prototype Content-Based Retrieval System that Uses Virtual Images to Save Space,Very Large Data Bases,2001,0
174,conf/vldb/CasatiS00,671694,"Fabio Casati, Ming-Chien Shan",Process Automation as the Foundation for E-Business,VLDB,2000.0,"Fabio Casati, Ming-Chien Shan",Process Automation as the Foundation for E-Business,Very Large Data Bases,2000,1
175,conf/vldb/CatozziR95,673297,"Sorana Rabinovici, John Catozzi",OS Support for VLDBs: Unix Enhancements for the Teradata Data Base,VLDB,1995.0,"John Catozzi, Sorana Rabinovici",OS Support for VLDBs: Unix Enhancements for the Teradata Data Base,Very Large Data Bases,1995,1
176,conf/vldb/CeriCW00,671876,"Jennifer Widom, Stefano Ceri, Roberta Cochrane",Practical Applications of Triggers and Constraints: Success and Lingering Issues (10-Year Award),VLDB,2000.0,"Stefano Ceri, Roberta Cochrane, Jennifer Widom",Practical Applications of Triggers and Constraints: Success and Lingering Issues (10-Year Award),Very Large Data Bases,2000,1
177,conf/vldb/CeriM03,959062,"Ioana Manolescu, Stefano Ceri","Constructing and integrating data-centric Web Applications: Methods, Tools, and Techniques",VLDB,2003.0,Richard Snodgrass,Developments at ACM TODS,ACM SIGMOD Record,2003,0
178,conf/vldb/ChakrabartiDAR97,671701,"Byron Dom, Rakesh Agrawal, Prabhakar Raghavan, Soumen Chakrabarti","Using Taxonomy, Discriminants, and Signatures for Navigating in Text Databases",VLDB,1997.0,"Sanjay Agrawal, Surajit Chaudhuri, Vivek R. Narasayya",Automated Selection of Materialized Views and Indexes in SQL Databases,Very Large Data Bases,2000,0
179,conf/vldb/ChakrabartiM00,568520,"Kaushik Chakrabarti, Sharad Mehrotra",Local Dimensionality Reduction: A New Approach to Indexing High Dimensional Spaces,,2000.0,"Kaushik Chakrabarti, Eamonn Keogh, Sharad Mehrotra, Michael Pazzani",Locally adaptive dimensionality reduction for indexing large time series databases,ACM Transactions on Database Systems (TODS),2002,0
180,conf/vldb/ChangG00,672022,"Hector Garcia-Molina, Kevin Chen-Chuan Chang",Approximate Query Translation Across Heterogeneous Information Sources,VLDB,2000.0,"Kevin Chen-Chuan Chang, Hector Garcia-Molina",Approximate Query Translation Across Heterogeneous Information Sources,Very Large Data Bases,2000,1
181,conf/vldb/ChatziantoniouR97,671003,"Kenneth A. Ross, Damianos Chatziantoniou",Groupwise Processing of Relational Queries,VLDB,1997.0,"Damianos Chatziantoniou, Kenneth A. Ross",Groupwise Processing of Relational Queries,Very Large Data Bases,1997,1
182,conf/vldb/ChaudhuriS96,320249,"Surajit Chaudhuri, Kyuseok Shim",Optimization of Queries with User-defined Predicates,VLDB,1996.0,"Surajit Chaudhuri, Kyuseok Shim",Optimization of queries with user-defined predicates,ACM Transactions on Database Systems (TODS),1999,0
183,conf/vldb/ChaudhuriW00,765239,"Surajit Chaudhuri, Gerhard Weikum",Rethinking Database System Architecture: Towards a Self-Tuning RISC-Style Database System,VLDB,2000.0,"Vijayshankar Raman, Bhaskaran Raman, Joseph M. Hellerstein",Online dynamic reordering,The VLDB Journal  The International Journal on Very Large Data Bases,2000,0
184,conf/vldb/ChoG00,671679,"Junghoo Cho, Hector Garcia-Molina",The Evolution of the Web and Implications for an Incremental Crawler,VLDB,2000.0,"Junghoo Cho, Hector Garcia-Molina",The Evolution of the Web and Implications for an Incremental Crawler,Very Large Data Bases,2000,1
185,conf/vldb/ChungCLL01,872775,"Seok-Ju Chun, Ju-Hong Lee, Seok-Lyong Lee, Chin-Wan Chung",Dynamic Update Cube for Range-sum Queries,VLDB,2001.0,"Jun-Ki Min, Myung-Jae Park, Chin-Wan Chung",XPRESS: a queriable compression for XML data,International Conference on Management of Data,2003,0
186,conf/vldb/CiacciaPZ97,671005,"Paolo Ciaccia, Pavel Zezula, Marco Patella",M-tree: An Efficient Access Method for Similarity Search in Metric Spaces,VLDB,1997.0,"Paolo Ciaccia, Marco Patella, Pavel Zezula",M-tree: An Efficient Access Method for Similarity Search in Metric Spaces,Very Large Data Bases,1997,1
187,conf/vldb/ClaussenKMP97,671341,"Guido Moerkotte, Jens Clauen, Klaus Peithner, Alfons Kemper",Optimizing Queries with Universal Quantification in Object-Oriented and Object-Relational Databases,,1997.0,"Reinhard Braumandl, Jens Clauen, Alfons Kemper",Evaluating Functional Joins Along Nested Reference Sets in Object-Relational and Object-Oriented Databases,Very Large Data Bases,1998,0
188,conf/vldb/CormodeDIM02,671669,"Mayur Datar, Piotr Indyk, S. Muthukrishnan, Graham Cormode",Comparing Data Streams Using Hamming Norms (How to Zero In),VLDB,2002.0,Sudarshan S. Chawathe,Comparing Hierarchical Data in External Memory,Very Large Data Bases,1999,0
189,conf/vldb/DarFJST96,673462,"Bjrn r Jnsson, Shaul Dar, Divesh Srivastava, Michael Tan, Michael J. Franklin",Semantic Data Caching and Replacement,,1996.0,"Shaul Dar, Michael J. Franklin, Bjrn r Jnsson, Divesh Srivastava, Michael Tan",Semantic Data Caching and Replacement,Very Large Data Bases,1996,1
190,conf/vldb/DarmontS99,671361,"Michel Schneider, Jrme Darmont",VOODB: A Generic Discrete-Event Random Simulation Model To Evaluate the Performances of OODBs,VLDB,1999.0,"Jrme Darmont, Michel Schneider",VOODB: A Generic Discrete-Event Random Simulation Model To Evaluate the Performances of OODBs,Very Large Data Bases,1999,0
191,conf/vldb/DattaRT99,191955,"Helen M. Thomas, Krithi Ramamritham, Anindya Datta",Curio: A Novel Solution for Efficient Storage and Indexing in Data Warehouses,VLDB,1999.0,"G. M. Bryan, W. E. Moore, B. J. Curry, K. W. Lodge, J. Geyer",The MEDUSA project: autonomous data management in a shared-nothing parallel database machine,International Conference on Management of Data,1994,0
192,conf/vldb/DayalHL01,672211,"Meichun Hsu, Rivka Ladin, Umeshwar Dayal","Business Process Coordination: State of the Art, Trends, and Open Issues",VLDB,,"Umeshwar Dayal, Meichun Hsu, Rivka Ladin","Business Process Coordination: State of the Art, Trends, and Open Issues",Very Large Data Bases,2001,1
193,conf/vldb/DeWittKLPY94,290602,"Jignesh M. Patel, Jie-Bing Yu, Navin Kabra, David J. DeWitt, Jun Luo",Client-Server Paradise,VLDB,1994.0,"Kimberly Keeton, David A. Patterson, Joseph M. Hellerstein",A case for intelligent disks (IDISKs),ACM SIGMOD Record,1998,0
194,conf/vldb/DingGS00,336590,"Luis Gravano, Junyan Ding, Narayanan Shivakumar",Computing Geographical Scopes of Web Resources,VLDB,2000.0,"Peter Revesz, Rui Chen, Pradip Kanjamala, Yiming Li, Yuguo Liu, Yonghui Wang",The MLPQ/GIS constraint database system,International Conference on Management of Data,2000,0
195,conf/vldb/DonjerkovicR99,671510,"Donko Donjerkovic, Raghu Ramakrishnan",Probabilistic Optimization of Top N Queries,VLDB,1999.0,"Donko Donjerkovic, Raghu Ramakrishnan",Probabilistic Optimization of Top N Queries,Very Large Data Bases,1999,1
196,conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03,191906,"B. Gotsmann, A. Dholakia, G. Cherubini, Walter Hberle, H. Pozidis, Michel Despont, Richard Stutz, P. Bchtold, C. Hagleitner, T. R. Albrecht, Hugo E. Rothuizen, Gerd K. Binnig, D. Jubin, A. Pantazi, M. A. Lantz, E. Eleftheriou, Urs Drig, T. Loeliger, Peter Vettiger, D. Wiesmann, Ute Drechsler",A Nanotechnology-based Approach to Data Storage,VLDB,2003.0,"A. Kemper, G. Moerkotte, K. Peithner, M. Steinbrunn",Optimizing disjunctive queries with expensive predicates,International Conference on Management of Data,1994,0
197,conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03,758369,"B. Gotsmann, A. Dholakia, G. Cherubini, Walter Hberle, H. Pozidis, Michel Despont, Richard Stutz, P. Bchtold, C. Hagleitner, T. R. Albrecht, Hugo E. Rothuizen, Gerd K. Binnig, D. Jubin, A. Pantazi, M. A. Lantz, E. Eleftheriou, Urs Drig, T. Loeliger, Peter Vettiger, D. Wiesmann, Ute Drechsler",A Nanotechnology-based Approach to Data Storage,VLDB,2003.0,"Wei Wang, Jiong Yang, Richard R. Muntz",STING: A Statistical Information Grid Approach to Spatial Data Mining,Very Large Data Bases,1997,0
198,conf/vldb/EsterKSWX98,671201,"Xiaowei Xu, Michael Wimmer, Jrg Sander, Martin Ester, Hans-Peter Kriegel",Incremental Clustering for Mining in a Data Warehousing Environment,VLDB,,"Martin Ester, Hans-Peter Kriegel, Jrg Sander, Michael Wimmer, Xiaowei Xu",Incremental Clustering for Mining in a Data Warehousing Environment,Very Large Data Bases,1998,1
199,conf/vldb/EvangelidisLS95,603878,"Georgios Evangelidis, Betty Salzberg, David B. Lomet","The hBP-tree: A Modified hB-tree Supporting Concurrency, Recovery and Node Consolidation",VLDB,,David Lomet,The evolution of effective B-tree: page organization and techniques: a personal account,ACM SIGMOD Record,2001,0
200,conf/vldb/EvangelidisLS95,673316,"Georgios Evangelidis, Betty Salzberg, David B. Lomet","The hBP-tree: A Modified hB-tree Supporting Concurrency, Recovery and Node Consolidation",VLDB,,"Georgios Evangelidis, David B. Lomet, Betty Salzberg","The hBP-tree: A Modified hB-tree Supporting Concurrency, Recovery and Node Consolidation",Very Large Data Bases,1995,1
201,conf/vldb/Fecteau95,673140,Gilles Fecteau,Managing a DB2 Parallel Edition Database,VLDB,1995.0,Gilles Fecteau,Managing a DB2 Parallel Edition Database,Very Large Data Bases,1995,1
202,conf/vldb/FuC94,672966,"David Wai-Lok Cheung, Ada Wai-Chee Fu",A Transaction Replication Scheme for a Replicated Database with Node Autonomy,VLDB,1994.0,"Sarabjot S. Anand, David A. Bell, John G. Hughes",An Empirical Performance Study of the Ingres Search Accelerator for a Large Property Management Database System,Very Large Data Bases,1994,0
203,conf/vldb/GalanisWJD03,672182,"David J. DeWitt, Leonidas Galanis, Shawn R. Jeffery, Yuan Wang",Locating Data Sources in Large Distributed Systems,VLDB,2003.0,"Craig J. Bunker, Latha S. Colby, Richard L. Cole, William J. McKenna, Gopal Mulagund, David Wilhite",Aggregate Maintenance for Data Warehousing in Informix Red Brick Vista,Very Large Data Bases,2001,0
204,conf/vldb/GarciaLL98,671188,"Yvn J. Garca, Scott T. Leutenegger",On Optimal Node Splitting for R-trees,VLDB,1998.0,"Yvn J. Garca, Mario A. Lopez, Scott T. Leutenegger",On Optimal Node Splitting for R-trees,Very Large Data Bases,1998,1
205,conf/vldb/GarofalakisRS99,331992,"Rajeev Rastogi, Kyuseok Shim, Minos N. Garofalakis",SPIRIT: Sequential Pattern Mining with Regular Expression Constraints,VLDB,1999.0,"Tak W. Yan, Hector Garcia-Molina",The SIFT information dissemination system,ACM Transactions on Database Systems (TODS),1999,0
206,conf/vldb/GehrkeRG98,671330,"Johannes Gehrke, Venkatesh Ganti, Raghu Ramakrishnan",RainForest - A Framework for Fast Decision Tree Construction of Large Datasets,VLDB,1998.0,"Johannes Gehrke, Raghu Ramakrishnan, Venkatesh Ganti",RainForest - A Framework for Fast Decision Tree Construction of Large Datasets,Very Large Data Bases,1998,1
207,conf/vldb/GottlobKP02,640992,"Reinhard Pichler, Georg Gottlob, Christoph Koch",Efficient Algorithms for Processing XPath Queries,VLDB,2002.0,"Georg Gottlob, Christoph Koch, Reinhard Pichler",XPath processing in a nutshell,ACM SIGMOD Record,2003,0
208,conf/vldb/HaasKU99,671671,"Ioana Ursu, Donald Kossmann, Laura M. Haas",Loading a Cache with Query Results,VLDB,1999.0,"Laura M. Haas, Donald Kossmann, Ioana Ursu",Loading a Cache with Query Results,Very Large Data Bases,1999,1
209,conf/vldb/HellersteinNP95,673145,"Jeffrey F. Naughton, Avi Pfeffer, Joseph M. Hellerstein",Generalized Search Trees for Database Systems,VLDB,1995.0,"Joseph M. Hellerstein, Jeffrey F. Naughton, Avi Pfeffer",Generalized Search Trees for Database Systems,Very Large Data Bases,1995,0
210,conf/vldb/HelmerM97,673667,"Guido Moerkotte, Sven Helmer",Evaluation of Main Memory Join Algorithms for Joins with Set Comparison Join Predicates,VLDB,1997.0,"Sven Helmer, Guido Moerkotte",Evaluation of Main Memory Join Algorithms for Joins with Set Comparison Join Predicates,Very Large Data Bases,1997,1
211,conf/vldb/HelmerNM03,950493,"Guido Moerkotte, Thomas Neumann, Sven Helmer",Estimating the Output Cardinality of Partial Preaggregation with a Measure of Clusteredness,VLDB,2003.0,"Sven Helmer, Guido Moerkotte",A performance study of four index structures for set-valued attributes of low cardinality,The VLDB Journal  The International Journal on Very Large Data Bases,2003,0
212,conf/vldb/HoelS95,673157,"Erik G. Hoel, Hanan Samet",Benchmarking Spatial Join Operations with Spatial Output,VLDB,1995.0,"Rakesh Agrawal, Giuseppe Psaila, Edward L. Wimmers, Mohamed Zat",Querying Shapes of Histories,Very Large Data Bases,1995,0
213,conf/vldb/HuangJR97,670996,"Ning Jing, Yun-Wu Huang, Elke A. Rundensteiner",Spatial Joins Using R-trees: Breadth-First Traversal with Global Optimizations,VLDB,1997.0,"Yun-Wu Huang, Ning Jing, Elke A. Rundensteiner",Spatial Joins Using R-trees: Breadth-First Traversal with Global Optimizations,Very Large Data Bases,1997,0
214,conf/vldb/HumborstadSHT97,671000,"Maitrayi Sabaratnam, ystein Torbjrnsen",1-Safe Algorithms for Symmetric Site Configurations,VLDB,1997.0,"Rune Humborstad, Maitrayi Sabaratnam, Svein-Olaf Hvasshovd, ystein Torbjrnsen",1-Safe Algorithms for Symmetric Site Configurations,Very Large Data Bases,1997,1
215,conf/vldb/Huyn97,673644,Nam Huyn,Multiple-View Self-Maintenance in Data Warehousing Environments,VLDB,1997.0,Nam Huyn,Multiple-View Self-Maintenance in Data Warehousing Environments,Very Large Data Bases,1997,0
216,conf/vldb/JagadishKNS99,191972,"Divesh Srivastava, Olga Kapitskaia, Raymond T. Ng, H. V. Jagadish",Multi-Dimensional Substring Selectivity Estimation,VLDB,1999.0,"R. Agrawal, M. Carey, C. Faloutsos, S. Ghosh, M. Houtsma, T. Imieliski, B. Iyer, A. Mahboob, H. Miranda, R. Srikant, A. Swami",Quest: a project on database mining,International Conference on Management of Data,1994,0
217,conf/vldb/JagadishKNS99,671501,"Divesh Srivastava, Olga Kapitskaia, Raymond T. Ng, H. V. Jagadish",Multi-Dimensional Substring Selectivity Estimation,VLDB,1999.0,"H. V. Jagadish, Olga Kapitskaia, Raymond T. Ng, Divesh Srivastava",Multi-Dimensional Substring Selectivity Estimation,Very Large Data Bases,1999,1
218,conf/vldb/JagadishLRSS94,673000,"S. Sudarshan, H. V. Jagadish, Rajeev Rastogi, Abraham Silberschatz, Daniel F. Lieuwen",Dal: A High Performance Main Memory Storage Manager,VLDB,1994.0,"H. V. Jagadish, Daniel F. Lieuwen, Rajeev Rastogi, Abraham Silberschatz, S. Sudarshan",Dali: A High Performance Main Memory Storage Manager,Very Large Data Bases,1994,1
219,conf/vldb/Jamil97,673648,Hasan M. Jamil,Implementing Abstract Objects with Inheritance in Datalogneg,VLDB,1997.0,Hasan M. Jamil,Implementing Abstract Objects with Inheritance in Datalogneg,Very Large Data Bases,1997,0
220,conf/vldb/JensenL01,375694,"Christian S. Jensen, David B. Lomet",Transaction Timestamping in (Temporal) Databases,VLDB,2001.0,"Surajit Chaudhuri, Gautam Das, Vivek Narasayya","A robust, optimization-based approach for approximate answering of aggregate queries",International Conference on Management of Data,2001,0
221,conf/vldb/KahveciS01,672028,"Tamer Kahveci, Ambuj K. Singh",Efficient Index Structures for String Databases,VLDB,2001.0,"Tamer Kahveci, Ambuj K. Singh",Efficient Index Structures for String Databases,Very Large Data Bases,2001,1
222,conf/vldb/KerstenWFKBC03,764214,"Michael J. Franklin, Surajit Chaudhuri, Alejandro P. Buchmann, Gerhard Weikum, Daniel A. Keim, Martin L. Kersten",A Database Striptease or How to Manage Your Personal Databases,VLDB,2003.0,"R. Braumandl, J. Claussen, A. Kemper, D. Kossmann",Functional-join processing,The VLDB Journal  The International Journal on Very Large Data Bases,2000,0
223,conf/vldb/KietzRS97,671001,"Jrg-Uwe Kietz, Ulrich Reimer, Martin Staudt",Mining Insurance Data at Swiss Life,VLDB,1997.0,"Jrg-Uwe Kietz, Ulrich Reimer, Martin Staudt",Mining Insurance Data at Swiss Life,Very Large Data Bases,1997,1
224,conf/vldb/KonopnickiS95,673148,"David Konopnicki, Oded Shmueli",W3QS: A Query System for the World-Wide Web,VLDB,,"David Konopnicki, Oded Shmueli",W3QS: A Query System for the World-Wide Web,Very Large Data Bases,1995,1
225,conf/vldb/KornLKF98,671025,"Yannis Kotidis, Christos Faloutsos, Flip Korn, Alexandros Labrinidis","Ratio Rules: A New Paradigm for Fast, Quantifiable Data Mining",VLDB,1998.0,"Flip Korn, Alexandros Labrinidis, Yannis Kotidis, Christos Faloutsos","Ratio Rules: A New Paradigm for Fast, Quantifiable Data Mining",Very Large Data Bases,1998,1
226,conf/vldb/Kotidis01,375810,Yannis Kotidis,A Data Warehousing Architecture Enabling Service Provisioning Process,VLDB,2001.0,Christoph Bussler,Semantic B2B integration,International Conference on Management of Data,2001,0
227,conf/vldb/KumaranH03,601881,"A. Kumaran, Jayant R. Haritsa",On the Costs of Multilingualism in Database Systems,VLDB,2003.0,"M. Winslett, K. Chang, A. Doan, J. Han, C. Zhai, Y. Zhou",Database research at the University of Illinois at Urbana-Champaign,ACM SIGMOD Record,2002,0
228,conf/vldb/LakshmananJN00,187449,"Laks V. S. Lakshmanan, Raymond T. Ng, Theodore Johnson",The 3W Model and Algebra for Unified Data Mining,VLDB,2000.0,"Richard Thomas Snodgrass, Ilsoo Ahn, Gad Ariav, Don Batory, James Clifford, Curtis E. Dyreson, Ramez Elmasri, Fabio Grandi, Christian S. Jensen, Wolfgang Kfer, Nick Kline, Krishna Kulkarni, T. Y. Cliff Leung, Nikos Lorentzos, John F. Roddick, Arie Segev, Michael D. Soo, Suryanarayana M. Sripada",A TSQL2 tutorial,ACM SIGMOD Record,1994,0
229,conf/vldb/LakshmananJN00,671863,"Laks V. S. Lakshmanan, Raymond T. Ng, Theodore Johnson",The 3W Model and Algebra for Unified Data Mining,VLDB,2000.0,"Theodore Johnson, Laks V. S. Lakshmanan, Raymond T. Ng",The 3W Model and Algebra for Unified Data Mining,Very Large Data Bases,2000,0
230,conf/vldb/LakshmananSS96,673158,"Fereidoon Sadri, Laks V. S. Lakshmanan, Iyer N. Subramanian",SchemaSQL - A Language for Interoperability in Relational Multi-Database Systems,VLDB,1996.0,"Kun-Lung Wu, Philip S. Yu, Jen-Yao Chung, James Z. Teng",A Performance Study of Workfile Disk Management for Concurrent Mergesorts in a Multiprocessor Database System,Very Large Data Bases,1995,0
231,conf/vldb/LakshmananSS96,673490,"Fereidoon Sadri, Laks V. S. Lakshmanan, Iyer N. Subramanian",SchemaSQL - A Language for Interoperability in Relational Multi-Database Systems,VLDB,1996.0,"Laks V. S. Lakshmanan, Fereidoon Sadri, Iyer N. Subramanian",SchemaSQL - A Language for Interoperability in Relational Multi-Database Systems,Very Large Data Bases,1996,0
232,conf/vldb/LakshmananSS99,673490,"Fereidoon Sadri, Laks V. S. Lakshmanan, Subbu N. Subramanian",On Efficiently Implementing SchemaSQL on an SQL Database System,VLDB,1999.0,"Laks V. S. Lakshmanan, Fereidoon Sadri, Iyer N. Subramanian",SchemaSQL - A Language for Interoperability in Relational Multi-Database Systems,Very Large Data Bases,1996,0
233,conf/vldb/LevyRO96,673469,"Anand Rajaraman, Alon Y. Levy, Joann J. Ordille",Querying Heterogeneous Information Sources Using Source Descriptions,VLDB,1996.0,"Alon Y. Levy, Anand Rajaraman, Joann J. Ordille",Querying Heterogeneous Information Sources Using Source Descriptions,Very Large Data Bases,1996,1
234,conf/vldb/LiuLBHTS03,672200,"Elizabeth Hamel, Serge Bourbonnais, Bruce G. Lindsay, Tuong C. Truong, Chengfei Liu, Jens Stankiewitz",Capturing Global Transactions from Multiple Recovery Log Files in a Partitioned Database System,VLDB,2003.0,"Luis Gravano, Panagiotis G. Ipeirotis, H. V. Jagadish, Nick Koudas, S. Muthukrishnan, Divesh Srivastava",Approximate String Joins in a Database (Almost) for Free,Very Large Data Bases,2001,0
235,conf/vldb/LometT95,673170,"Mark R. Tuttle, David B. Lomet",Redo Recovery after System Crashes,VLDB,1995.0,"David B. Lomet, Mark R. Tuttle",Redo Recovery after System Crashes,Very Large Data Bases,1995,0
236,conf/vldb/LudascherMP02,564710,"Bertram Ludscher, Pratik Mukhopadhyay, Yannis Papakonstantinou",A Transducer-Based XML Query Processor,VLDB,2002.0,"Shimin Chen, Phillip B. Gibbons, Todd C. Mowry, Gary Valentin",Fractal prefetching B+-Trees: optimizing both cache and disk performance,International Conference on Management of Data,2002,0
237,conf/vldb/MadhavanBR01,672191,"Philip A. Bernstein, Erhard Rahm, Jayant Madhavan",Generic Schema Matching with Cupid,VLDB,,"Jayant Madhavan, Philip A. Bernstein, Erhard Rahm",Generic Schema Matching with Cupid,Very Large Data Bases,2001,1
238,conf/vldb/MaedaT01,672378,"Motomichi Toyama, Yoko Maeda",ACTIVIEW: Adaptive data presentation using SuperSQL,VLDB,2001.0,"Yoko Maeda, Motomichi Toyama",ACTIVIEW: Adaptive data presentation using SuperSQL,Very Large Data Bases,2001,1
239,conf/vldb/Mattos96,253370,Nelson Mendona Mattos,Supporting Procedural Constructs in SQL Compilers,VLDB,1996.0,"Michael J. Carey, Nelson M. Mattos, Anil K. Nori","Object-relational database systems (tutorial): principles, products and challenges",International Conference on Management of Data,1997,0
240,conf/vldb/MedianoCD94,335384,"Maurcio R. Mediano, Marcelo Dreux, Marco A. Casanova",V-Trees - A Storage Method for Long Vector Data,VLDB,1994.0,"Christopher R. Palmer, Christos Faloutsos",Density biased sampling: an improved method for data mining and clustering,International Conference on Management of Data,2000,0
241,conf/vldb/Meier95,673301,Andreas Meier,Providing Database Migration Tools - A Practicioner's Approach,VLDB,1995.0,Andreas Meier,Providing Database Migration Tools - A Practicioner's Approach,Very Large Data Bases,1995,1
242,conf/vldb/Mohan02a,565136,C. Mohan,An Efficient Method for Performing Record Deletions and Updates Using Index Scans,VLDB,2002.0,Jos Blakeley,Surveys,ACM SIGMOD Record,2002,0
243,conf/vldb/MohanBWSZ00,672966,"C. Mohan, S. Watts, Ron Barber, Amit Somani, Markos Zaharioudakis",Evolution of Groupware for Business Applications: A Database Perspective on Lotus Domino/Notes,VLDB,2000.0,"Sarabjot S. Anand, David A. Bell, John G. Hughes",An Empirical Performance Study of the Ingres Search Accelerator for a Large Property Management Database System,Very Large Data Bases,1994,0
244,conf/vldb/MohaniaS94,672987,"Nandlal L. Sarda, Mukesh K. Mohania",Some Issues in Design of Distributed Deductive Databases,VLDB,1994.0,"Mukesh K. Mohania, Nandlal L. Sarda",Some Issues in Design of Distributed Deductive Databases,Very Large Data Bases,1994,1
245,conf/vldb/NgH94,672827,"Raymond T. Ng, Jiawei Han",Efficient and Effective Clustering Methods for Spatial Data Mining,VLDB,1994.0,"Raymond T. Ng, Jiawei Han",Efficient and Effective Clustering Methods for Spatial Data Mining,Very Large Data Bases,1994,0
246,conf/vldb/Norvag99,758375,Kjetil Nrvg,The Persistent Cache: Improving OID Indexing in Temporal Object-Oriented Database Systems,VLDB,1999.0,Kjetil Nrvg,The Persistent Cache: Improving OID Indexing in Temporal Object-Oriented Database Systems,Very Large Data Bases,1999,1
247,conf/vldb/Orenstein98,671178,Jack A. Orenstein,Starting (and Sometimes Ending) Database Company,VLDB,1998.0,Jack A. Orenstein,Starting (and Sometimes Ending) a Database Company,Very Large Data Bases,1998,1
248,conf/vldb/OzdenBRS94,758368,"Alexandros Biliris, Banu zden, Abraham Silberschatz, Rajeev Rastogi",A Low-Cost Storage Server for Movie on Demand Databases,VLDB,1994.0,"Minos N. Garofalakis, Banu zden, Abraham Silberschatz",Resource Scheduling in Enhanced Pay-Per-View Continuous Media Databases,Very Large Data Bases,1997,0
249,conf/vldb/Raghavan96,673463,Vijay V. Raghavan,Loading the Data Warehouse Across Various Parallel Architectures,VLDB,1996.0,Vijay V. Raghavan,Loading the Data Warehouse Across Various Parallel Architectures,Very Large Data Bases,1996,1
250,conf/vldb/RamanRH99,671663,"Bhaskaran Raman, Joseph M. Hellerstein, Vijayshankar Raman",Online Dynamic Reordering for Interactive Data Processing,VLDB,1999.0,"Vijayshankar Raman, Bhaskaran Raman, Joseph M. Hellerstein",Online Dynamic Reordering for Interactive Data Processing,Very Large Data Bases,1999,1
251,conf/vldb/RusinkiewiczKTWM95,673142,"Thomas Tesch, Peter Muth, Wolfgang Klas, Marek Rusinkiewicz, Jrgen Wsch",Towards a Cooperative Transaction Model - The Cooperative Activity Model,VLDB,1995.0,"Marek Rusinkiewicz, Wolfgang Klas, Thomas Tesch, Jrgen Wsch, Peter Muth",Towards a Cooperative Transaction Model - The Cooperative Activity Model,Very Large Data Bases,1995,1
252,conf/vldb/Sarawagi95,615237,Sunita Sarawagi,Query Processing in Tertiary Memory Databases,VLDB,1995.0,"Chris Nyberg, Tom Barclay, Zarka Cvetanovic, Jim Gray, Dave Lomet",AlphaSort: a cache-sensitive parallel external sort,The VLDB Journal  The International Journal on Very Large Data Bases,1995,0
253,conf/vldb/SevcikK96,232796,"Kenneth C. Sevcik, Nick Koudas",Filter Trees for Managing Spatial Data over a Range of Size Granularities,VLDB,1996.0,"Debabrata Dey, Sumit Sarkar",A probabilistic relational model and algebra,ACM Transactions on Database Systems (TODS),1996,0
