pairId:INTEGER,walmart.id:TEXT,amazon.id:TEXT
31408,2375,1027
31409,2070,21046
31410,946,12615
31411,1571,17500
31412,2150,4785
31413,835,12369
31414,638,15921
31415,1097,11948
31416,1170,6251
31417,948,21894
31418,24,6268
31419,967,384
31420,91,21310
31421,1538,9781
31422,1900,123
31423,198,21934
31424,348,13897
31425,2082,16318
31426,2168,17217
31427,2391,3297
31428,399,17609
31429,2362,7687
31430,743,4360
31431,177,6829
31432,335,18998
31433,467,9064
31434,132,14908
31435,2260,4359
31436,926,21758
31437,1782,20325
31438,1381,7428
31439,1965,21451
31440,2364,16609
31441,822,20069
31442,1908,2521
31443,1579,7401
31444,2049,2812
31445,1210,18495
31446,2495,1719
31447,260,14675
31448,227,5843
31449,1828,21374
31450,627,12475
31451,1711,16124
31452,1332,17383
31453,659,12879
31454,1415,16724
31455,1213,14402
31456,993,17237
31457,2021,18602
31458,1477,18
31459,1870,3593
31460,945,19367
31461,2054,10816
31462,2432,16334
31463,1057,7827
31464,723,548
31465,1864,9184
31466,562,4724
31467,1913,6747
31468,249,7655
31469,1219,1272
31470,2381,10387
31471,463,17837
31472,1861,13389
31473,2082,21936
31474,1862,8548
31475,2148,2632
31476,1057,12026
31477,2527,2823
31478,2305,19020
31479,1196,13372
31480,1383,14493
31481,879,11078
31482,2508,19870
31483,1538,5712
31484,824,769
31485,1582,11242
31486,2019,9377
31487,1132,18457
31488,935,9135
31489,165,6408
31490,2297,2202
31491,738,11858
31492,2219,17846
31493,2344,12850
31494,456,16355
31495,2279,14380
31496,96,7203
31497,2393,21767
31498,2192,1090
31499,1632,10987
31500,1942,17887
31501,96,14921
31502,1339,21488
31503,838,8546
31504,2390,17185
31505,654,261
31506,2260,5712
31507,1419,6762
31508,1935,7392
31509,910,3164
31510,2312,11733
31511,702,6748
31512,324,17520
31513,1854,3590
31514,576,1129
31515,532,5
31516,844,8016
31517,790,4950
31518,1667,95
31519,1934,21592
31520,1244,2820
31521,1259,19011
31522,1246,5400
31523,1862,575
31524,2440,14419
31525,2356,17384
31526,1538,12998
31527,2518,10728
31528,2053,14621
31529,1297,17204
31530,702,14700
31531,738,4751
31532,276,10038
31533,775,15248
31534,101,17360
31535,573,12773
31536,2419,15315
31537,1191,8402
31538,1673,8985
31539,564,18916
31540,2520,8656
31541,2260,8945
31542,381,14556
31543,990,18249
31544,1017,19690
31545,2002,10871
31546,2049,15694
31547,1012,21197
31548,777,6507
31549,2352,7918
31550,212,10306
31551,122,9437
31552,2228,806
31553,2473,6752
31554,2372,10895
31555,1982,4980
31556,910,11947
31557,282,625
31558,153,18032
31559,2472,14703
31560,1188,4788
31561,2294,14511
31562,1230,2614
31563,1191,14329
31564,1228,7098
31565,1572,1307
31566,1090,22058
31567,1190,4678
31568,2393,7054
31569,2477,1007
31570,510,12606
31571,1135,7687
31572,1493,10748
31573,1188,3597
31574,953,18199
31575,2536,6984
31576,1763,13913
31577,1909,10218
31578,2358,19705
31579,2485,19828
31580,853,6746
31581,32,3936
31582,2225,14703
31583,2294,2610
31584,2150,5787
31585,650,11391
31586,797,20626
31587,93,19955
31588,398,19845
31589,420,3547
31590,2451,3065
31591,1196,12348
31592,85,6770
31593,1136,11273
31594,533,4768
31595,1406,11969
31596,1862,2841
31597,2095,12397
31598,2391,16598
31599,1700,18241
31600,35,6529
31601,887,2828
31602,1045,5041
31603,63,1674
31604,456,1618
31605,2142,15519
31606,419,4731
31607,2252,1197
31608,1984,4895
31609,510,5091
31610,1720,1273
31611,2430,19108
31612,1130,4311
31613,2302,14294
31614,1413,17086
31615,455,9582
31616,2167,12195
31617,682,16335
31618,260,7391
31619,324,3366
31620,1118,17580
31621,798,18336
31622,738,18164
31623,1679,9064
31624,177,19310
31625,543,15087
31626,1928,855
31627,1050,5181
31628,2297,15540
31629,870,6069
31630,35,9007
31631,2360,20858
31632,2038,2878
31633,1409,1796
31634,398,855
31635,157,11955
31636,412,19600
31637,810,12288
31638,381,16069
31639,711,4470
31640,887,9735
31641,39,13701
31642,2358,9998
31643,2155,16445
31644,325,6830
31645,412,7551
31646,56,14804
31647,2204,6693
31648,2383,8726
31649,2225,2823
31650,1975,15988
31651,994,18166
31652,910,15270
31653,1154,3260
31654,1459,2866
31655,533,14827
31656,854,3508
31657,216,4470
31658,74,5061
31659,1194,5263
31660,621,20993
31661,349,9373
31662,2446,11623
31663,641,3826
31664,2019,4754
31665,1828,19658
31666,412,21953
31667,82,9880
31668,223,540
31669,2472,22070
31670,785,5440
31671,854,20126
31672,2223,17562
31673,2045,5496
31674,2256,8408
31675,879,8698
31676,74,1039
31677,1933,13063
31678,946,8932
31679,1700,17876
31680,1533,14695
31681,2343,21469
31682,1409,6801
31683,1429,9094
31684,798,13833
31685,336,6505
31686,267,14828
31687,2320,6584
31688,1657,14620
31689,1210,4784
31690,2508,11041
31691,1923,14262
31692,2062,16592
31693,2397,16793
31694,775,12280
31695,2406,11679
31696,733,7756
31697,2432,17507
31698,2132,6537
31699,1840,2816
31700,210,10973
31701,562,18152
31702,103,21630
31703,1740,8384
31704,2150,15048
31705,82,10814
31706,993,19520
31707,724,5053
31708,639,4330
31709,1927,21823
31710,1828,2585
31711,814,16318
31712,1606,6743
31713,2326,9714
31714,349,13341
31715,490,18154
31716,2021,21936
31717,1639,18472
31718,1103,14352
31719,2505,22070
31720,993,15816
31721,316,1728
31722,333,19335
31723,261,14538
31724,2490,12386
31725,545,12473
31726,1509,648
31727,1183,12868
31728,637,13343
31729,2524,4322
31730,1995,11434
31731,1371,9369
31732,1068,8784
31733,548,21598
31734,608,17698
31735,412,2949
31736,358,7659
31737,1191,14608
31738,1900,2541
31739,627,18445
31740,854,20430
31741,2095,5039
31742,1464,10239
31743,1349,676
31744,2189,19250
31745,2306,5244
31746,167,6752
31747,151,7381
31748,1426,20658
31749,673,5216
31750,1891,2848
31751,879,619
31752,347,21802
31753,2488,1601
31754,906,19637
31755,2333,2818
31756,1537,11947
31757,283,16142
31758,2204,14691
31759,1662,20373
31760,809,4553
31761,1375,20326
31762,794,8731
31763,1818,11996
31764,1219,1226
31765,1428,16929
31766,2446,13068
31767,1213,18763
31768,1626,6832
31769,2283,12601
31770,1203,4502
31771,35,14732
31772,2306,12919
31773,637,11181
31774,1561,8986
31775,2333,18508
31776,1674,21821
31777,917,7709
31778,2550,14194
31779,701,8237
31780,1130,21845
31781,485,11434
31782,953,17383
31783,1189,8833
31784,2202,15299
31785,202,19232
31786,119,17479
31787,1662,13563
31788,445,6754
31789,1806,15702
31790,1530,15390
31791,1405,6383
31792,901,17510
31793,1495,6693
31794,2416,8726
31795,2505,8783
31796,1247,8896
31797,2049,305
31798,338,13621
31799,506,4509
31800,1213,5326
31801,2072,11295
31802,1387,16976
31803,925,8294
31804,2072,12820
31805,171,15367
31806,677,1546
31807,2406,2281
31808,234,3375
31809,2406,20450
31810,1051,11775
31811,32,20778
31812,545,3590
31813,2255,8258
31814,1455,10252
31815,2083,14950
31816,879,1217
31817,950,9383
31818,234,14823
31819,2054,542
31820,1934,21928
31821,449,13175
31822,202,9338
31823,722,4301
31824,824,21314
31825,1635,12593
31826,1574,12909
31827,2127,4813
31828,614,10609
31829,2237,3628
31830,2174,18199
31831,1093,5776
31832,377,5218
31833,1243,13370
31834,383,3788
31835,548,14424
31836,1762,12836
31837,452,1750
31838,1379,20665
31839,901,15468
31840,102,16616
31841,665,5379
31842,508,3668
31843,357,1173
31844,794,8431
31845,2406,21927
31846,794,21597
31847,2545,17452
31848,897,19232
31849,1609,1287
31850,2047,17248
31851,282,12348
31852,2080,1896
31853,935,1159
31854,58,15292
31855,281,2815
31856,1012,21938
31857,999,5213
31858,2323,3412
31859,504,7817
31860,338,4883
31861,1383,5263
31862,2186,958
31863,1097,958
31864,2518,15283
31865,85,14403
31866,218,12415
31867,857,4724
31868,200,18665
31869,276,21153
31870,583,8705
31871,1230,2953
31872,1838,14156
31873,1674,7802
31874,91,4760
31875,971,12743
31876,976,3465
31877,2370,7691
31878,461,6525
31879,349,21358
31880,1673,5856
31881,23,16670
31882,781,7296
31883,1436,19092
31884,102,9174
31885,2536,10761
31886,2523,3325
31887,1122,17938
31888,1934,6974
31889,1854,4804
31890,2070,20021
31891,794,2076
31892,933,2818
31893,1251,10851
31894,2343,8615
31895,2372,3668
31896,1454,269
31897,2498,12193
31898,923,21619
31899,1366,4927
31900,32,621
31901,961,6152
31902,1259,17838
31903,1828,20024
31904,340,13878
31905,1974,19027
31906,40,10873
31907,2529,2831
31908,1655,16090
31909,794,10580
31910,717,3284
31911,1973,9602
31912,993,20449
31913,788,14702
31914,1244,17893
31915,337,7238
31916,1454,7591
31917,2142,11191
31918,2294,18495
31919,884,14933
31920,641,17578
31921,2153,19231
31922,894,5777
31923,1861,9751
31924,2433,2755
31925,1967,12634
31926,2387,10160
31927,1077,10847
31928,48,15604
31929,473,18883
31930,2150,4522
31931,58,12465
31932,1771,9344
31933,1756,5777
31934,993,19119
31935,1703,17937
31936,1324,677
31937,2326,18445
31938,817,17063
31939,1389,14130
31940,673,2858
31941,2053,7644
31942,887,21812
31943,1134,14693
31944,26,10976
31945,2433,2830
31946,1080,1719
31947,1582,21129
31948,1067,13212
31949,2372,14788
31950,2512,6023
31951,562,18466
31952,1817,15885
31953,466,10088
31954,1310,3918
31955,974,1038
31956,296,12590
31957,1989,18523
31958,2531,1719
31959,558,5698
31960,1674,17199
31961,626,6743
31962,2223,21934
31963,1469,12253
31964,1430,2858
31965,887,21695
31966,548,11804
31967,1979,5942
31968,1700,21743
31969,1817,14177
31970,1452,4720
31971,1568,21512
31972,685,1056
31973,485,1752
31974,2525,20322
31975,1606,10490
31976,1662,10442
31977,90,14043
31978,1073,11339
31979,1898,9470
31980,2021,14682
31981,1097,3262
31982,1130,10865
31983,277,741
31984,585,15530
31985,1296,18938
31986,921,7230
31987,1657,4210
31988,604,384
31989,2430,7548
31990,1531,17982
31991,2396,1635
31992,1444,16405
31993,1409,15535
31994,66,8620
31995,1651,7580
31996,600,21544
31997,2242,12620
31998,247,14861
31999,354,8765
32000,1956,13659
32001,1258,14708
32002,1916,9439
32003,1933,7142
32004,2442,1850
32005,2192,15248
32006,2405,17988
32007,1492,17562
32008,2297,12455
32009,1780,6693
32010,1133,21795
32011,852,17475
32012,2498,19655
32013,1937,1114
32014,1967,5559
32015,2405,18200
32016,81,17376
32017,1387,1920
32018,2393,12744
32019,787,14705
32020,1538,920
32021,1537,5537
32022,2038,19071
32023,1210,2582
32024,2350,10143
32025,890,11078
32026,316,8406
32027,2474,6999
32028,1130,2733
32029,673,2022
32030,1511,6587
32031,689,17938
32032,418,17887
32033,1980,18491
32034,2505,13428
32035,1023,11995
32036,1518,9417
32037,2435,2812
32038,93,9064
32039,1466,13909
32040,51,17061
32041,1093,13747
32042,1933,19128
32043,216,31
32044,215,14950
32045,1170,3321
32046,1339,16825
32047,1886,6267
32048,945,2263
32049,1023,4302
32050,1932,7702
32051,1735,10550
32052,2431,8784
32053,742,13508
32054,461,5262
32055,485,11399
32056,1379,10605
32057,2511,13867
32058,1632,21325
32059,1179,9735
32060,1952,14305
32061,2052,20779
32062,2346,11112
32063,1953,1770
32064,1385,7323
32065,2320,11926
32066,993,13820
32067,1401,1172
32068,695,21984
32069,1931,8183
32070,1337,623
32071,2064,5068
32072,316,11601
32073,2432,7684
32074,925,19748
32075,2116,8782
32076,1709,17207
32077,1297,4734
32078,1700,16377
32079,1062,18154
32080,202,21598
32081,1328,20715
32082,2473,9065
32083,1776,1590
32084,2170,19286
32085,1702,16702
32086,202,10078
32087,1980,13257
32088,1673,5089
32089,707,10830
32090,1486,10832
32091,2001,12251
32092,1906,8192
32093,319,3055
32094,1538,21518
32095,673,7005
32096,2542,20126
32097,2423,12394
32098,2527,8418
32099,1001,2708
32100,2078,21057
32101,1712,17399
32102,2057,3730
32103,2485,9479
32104,1368,1459
32105,230,13259
32106,2019,21730
32107,1179,21694
32108,2358,14745
32109,580,17192
32110,819,12263
32111,2544,562
32112,1229,11500
32113,481,12804
32114,723,14761
32115,227,16445
32116,253,4788
32117,1191,18665
32118,793,2884
32119,2511,7614
32120,2549,2954
32121,2217,2865
32122,1050,18882
32123,580,9089
32124,1937,8453
32125,1582,3557
32126,901,3117
32127,1130,13575
32128,215,7633
32129,200,3535
32130,2002,8642
32131,930,13989
32132,2114,16911
32133,1355,10822
32134,1411,769
32135,1517,20136
32136,1700,19647
32137,2217,12531
32138,2536,8246
32139,2260,5887
32140,1298,8163
32141,332,769
32142,945,19070
32143,1104,20449
32144,370,14950
32145,2049,3692
32146,2095,1599
32147,995,4740
32148,82,16606
32149,1782,6489
32150,955,15591
32151,37,1510
32152,1674,8815
32153,626,2820
32154,2536,11065
32155,2206,17838
32156,577,14696
32157,684,5790
32158,2511,13939
32159,2305,6398
32160,2365,6226
32161,1914,18602
32162,1882,6780
32163,897,4861
32164,558,9506
32165,1245,4651
32166,1361,6333
32167,532,10964
32168,995,10870
32169,212,8335
32170,500,18477
32171,799,21294
32172,1449,1527
32173,1980,7367
32174,529,21348
32175,278,19889
32176,1687,16845
32177,1731,17423
32178,1931,20215
32179,864,6114
32180,2083,20126
32181,2297,1310
32182,662,3932
32183,1233,16184
32184,1404,4651
32185,1582,8071
32186,1606,4725
32187,411,6579
32188,2366,21569
32189,443,12782
32190,216,15159
32191,728,6692
32192,1905,10346
32193,2158,2898
32194,2263,16087
32195,570,14132
32196,2206,14681
32197,673,1320
32198,1122,21942
32199,824,6999
32200,338,773
32201,2338,12300
32202,1419,19367
32203,93,6753
32204,66,9870
32205,1298,6438
32206,328,4728
32207,684,7820
32208,1735,4980
32209,595,7335
32210,2179,21640
32211,132,1563
32212,912,8902
32213,1662,20486
32214,2482,6801
32215,133,1919
32216,1895,2559
32217,1662,3303
32218,2228,19012
32219,1076,19491
32220,974,6489
32221,1391,20716
32222,1271,750
32223,2416,12715
32224,2526,6140
32225,1045,13733
32226,151,952
32227,2362,14704
32228,1191,19866
32229,803,18362
32230,1238,20175
32231,1075,21565
32232,1154,13244
32233,1648,16699
32234,1374,12709
32235,1361,6717
32236,1687,18087
32237,701,2819
32238,2521,10190
32239,2113,14702
32240,76,5910
32241,357,15084
32242,2115,6750
32243,2057,13010
32244,157,12601
32245,1696,16521
32246,1406,21532
32247,100,3790
32248,1192,15388
32249,1146,10792
32250,1430,15951
32251,2054,10809
32252,100,13749
32253,1111,20224
32254,278,17203
32255,821,3134
32256,1413,12049
32257,1561,14620
32258,1033,19640
32259,1328,305
32260,2425,15426
32261,968,18508
32262,1339,17616
32263,879,733
32264,2064,8698
32265,1097,9403
32266,338,19775
32267,673,18074
32268,2414,11114
32269,1061,807
32270,1199,4993
32271,2225,17204
32272,533,13277
32273,1928,15159
32274,383,6552
32275,1862,11149
32276,2539,1568
32277,234,14294
32278,2505,806
32279,2054,10831
32280,1870,20636
32281,1632,1183
32282,1411,13374
32283,641,6149
32284,1226,14049
32285,2474,6745
32286,1976,11745
32287,810,3096
32288,644,12831
32289,203,19742
32290,754,11567
32291,1980,6311
32292,281,19781
32293,1609,20294
32294,250,796
32295,2049,10746
32296,2055,19643
32297,2145,6999
32298,1632,1805
32299,143,19643
32300,1113,14772
32301,511,4906
32302,673,7006
32303,2102,15117
32304,743,10737
32305,711,4312
32306,2170,20716
32307,637,14475
32308,2432,10747
32309,1419,5800
32310,416,18195
32311,979,17236
32312,1379,2383
32313,35,10252
32314,1133,17507
32315,1655,13417
32316,473,11389
32317,923,13539
32318,930,21348
32319,2069,6751
32320,1868,9720
32321,2323,9052
32322,1492,19012
32323,545,4757
32324,1503,18644
32325,1455,2971
32326,531,16984
32327,2165,11431
32328,532,10667
32329,789,18157
32330,124,16006
32331,285,14571
32332,302,16334
32333,566,223
32334,1478,4342
32335,2298,21694
32336,897,12916
32337,1828,5787
32338,2002,12919
32339,2009,10267
32340,235,1349
32341,1387,15755
32342,1838,18996
32343,1762,6881
32344,1992,13891
32345,1406,9393
32346,864,10014
32347,2155,14006
32348,66,16312
32349,513,3103
32350,297,5181
32351,1058,17443
32352,2485,15113
32353,473,14788
32354,466,7006
32355,548,19347
32356,1511,10574
32357,2256,2946
32358,20,3068
32359,1243,1114
32360,1080,9065
32361,399,17610
32362,2260,8889
32363,1368,3457
32364,1980,2022
32365,1258,10752
32366,2142,13889
32367,1487,3469
32368,569,15817
32369,1509,19515
32370,572,14544
32371,702,2690
32372,2375,14937
32373,590,13525
32374,103,21499
32375,532,7300
32376,2002,14738
32377,1130,10078
32378,1933,10625
32379,85,3491
32380,1194,19370
32381,1880,16929
32382,1712,17105
32383,2533,16200
32384,909,16326
32385,2168,1618
32386,2064,11079
32387,2526,14214
32388,359,21638
32389,1146,15535
32390,2511,1641
32391,2044,1720
32392,1001,12380
32393,2366,4980
32394,832,5590
32395,2390,21934
32396,1210,13568
32397,1906,11621
32398,940,13585
32399,1385,2630
32400,2485,5382
32401,2302,14830
32402,1535,8295
32403,1339,16967
32404,694,19789
32405,887,305
32406,1980,19304
32407,1324,15279
32408,169,6717
32409,448,13175
32410,145,4508
32411,338,20325
32412,2230,20607
32413,173,7296
32414,910,5216
32415,510,13730
32416,1662,5928
32417,832,8866
32418,1808,1484
32419,400,22019
32420,466,2026
32421,1828,3755
32422,794,6525
32423,782,290
32424,324,21722
32425,1696,17727
32426,526,7717
32427,2049,14681
32428,2135,1214
32429,2113,6999
32430,2049,16334
32431,1136,6753
32432,2049,19011
32433,1582,15408
32434,226,6588
32435,1937,9293
32436,2230,10789
32437,707,18674
32438,1702,16227
32439,1406,11353
32440,548,8171
32441,1582,13407
32442,2132,18178
32443,711,21803
32444,1503,9826
32445,2531,7685
32446,974,13012
32447,1324,3557
32448,940,19243
32449,1430,3375
32450,152,17514
32451,2116,18445
32452,1632,11131
32453,443,9705
32454,2435,14445
32455,1459,7499
32456,562,16317
32457,1657,3412
32458,2431,20126
32459,2446,9925
32460,2538,14426
32461,487,18602
32462,490,18445
32463,234,2075
32464,1845,10289
32465,132,19403
32466,1514,1561
32467,1023,15070
32468,2298,14702
32469,1191,8941
32470,1487,5428
32471,972,384
32472,1980,2989
32473,1837,5455
32474,2420,823
32475,222,21360
32476,844,4846
32477,2350,21424
32478,1226,4044
32479,1586,20543
32480,1703,18551
32481,1062,17847
32482,2393,8995
32483,2375,20021
32484,125,9906
32485,704,3908
32486,2536,18715
32487,1133,21323
32488,151,2385
32489,1499,7296
32490,2380,8052
32491,1130,8081
32492,1193,3350
32493,405,17021
32494,529,8350
32495,2080,8707
32496,2306,11352
32497,1889,12767
32498,316,14913
32499,1564,13958
32500,583,5835
32501,97,10076
32502,2425,12407
32503,314,9321
32504,439,10345
32505,819,14860
32506,54,14687
32507,419,18602
32508,2124,9804
32509,2406,1037
32510,1192,13678
32511,195,18646
32512,1005,1598
32513,469,20646
32514,185,17578
32515,1590,1385
32516,1192,21531
32517,2473,2820
32518,412,4900
32519,2455,14645
32520,2170,6747
32521,2083,9064
32522,2184,20753
32523,471,13330
32524,979,19452
32525,548,11590
32526,1823,18027
32527,2518,12767
32528,548,1731
32529,145,14489
32530,418,12800
32531,1894,7127
32532,1662,4673
32533,349,19845
32534,1362,5071
32535,2392,4436
32536,1058,86
32537,923,12944
32538,1224,4860
32539,2024,13377
32540,93,6746
32541,787,12791
32542,609,20543
32543,419,18445
32544,1647,6000
32545,66,6532
32546,723,8517
32547,35,21927
32548,684,10546
32549,1136,2826
32550,1469,9997
32551,879,19428
32552,2532,8544
32553,1099,17070
32554,1690,16228
32555,1136,16163
32556,85,11336
32557,1218,20294
32558,1179,14685
32559,671,4900
32560,1436,20206
32561,767,12203
32562,1339,17604
32563,420,21978
32564,151,4302
32565,1980,21370
32566,2319,5268
32567,2260,7267
32568,366,6749
32569,2134,3097
32570,2288,405
32571,1582,3164
32572,2260,10829
32573,1258,20715
32574,961,19870
32575,510,7489
32576,2405,7861
32577,199,5666
32578,710,16073
32579,198,821
32580,1702,17546
32581,304,14820
32582,944,13567
32583,417,2538
32584,545,5270
32585,2026,6629
32586,1953,7748
32587,967,20128
32588,1043,8792
32589,1179,2831
32590,2142,16185
32591,1938,15946
32592,1859,1276
32593,1561,8696
32594,1662,21117
32595,2024,10235
32596,743,8767
32597,216,1317
32598,2072,13560
32599,886,6616
32600,743,19282
32601,1144,19764
32602,2045,8905
32603,2223,20716
32604,515,14882
32605,669,553
32606,2482,7094
32607,1195,19313
32608,2249,14243
32609,880,16365
32610,93,21937
32611,2275,11967
32612,126,1478
32613,216,8826
32614,1925,13979
32615,1062,10742
32616,76,12862
32617,420,3375
32618,411,21848
32619,2536,8549
32620,1632,1174
32621,1379,8712
32622,222,15922
32623,697,5669
32624,1430,21370
32625,77,16609
32626,2529,19286
32627,85,2842
32628,1828,11697
32629,1696,17610
32630,1426,21956
32631,1508,20568
32632,499,2092
32633,1537,19310
32634,2388,19666
32635,2306,6076
32636,1914,2817
32637,2217,17194
32638,2531,18154
32639,600,549
32640,901,6914
32641,787,14681
32642,78,17384
32643,364,3392
32644,2497,5992
32645,2038,8525
32646,2425,2323
32647,711,677
32648,1855,14302
32649,1702,17721
32650,1510,2452
32651,1097,15492
32652,775,10278
32653,35,6990
32654,508,12011
32655,2206,21694
32656,1156,6941
32657,2302,2022
32658,2021,4731
32659,2266,15577
32660,879,12773
32661,2002,955
32662,1046,16039
32663,1838,4371
32664,1226,14743
32665,2048,892
32666,2044,2063
32667,1344,8043
32668,917,6097
32669,583,2459
32670,1793,19501
32671,2406,19775
32672,244,11801
32673,1430,21086
32674,1566,1601
32675,745,8790
32676,2430,2010
32677,812,4340
32678,1662,13559
32679,1366,373
32680,630,15072
32681,917,20211
32682,1246,21595
32683,995,17507
32684,75,8916
32685,2030,20009
32686,215,12794
32687,1194,3290
32688,897,12649
32689,2439,554
32690,942,8506
32691,930,6032
32692,1582,13256
32693,788,6999
32694,1946,11333
32695,85,6397
32696,2395,7261
32697,66,21699
32698,87,11618
32699,701,17837
32700,1090,12595
32701,1218,1320
32702,1757,17256
32703,771,20641
32704,2223,18466
32705,234,10850
32706,802,9019
32707,515,1510
32708,2165,18792
32709,1436,1471
32710,1537,21767
32711,587,19938
32712,819,4899
32713,2192,8472
32714,1673,15805
32715,2038,6458
32716,1510,20636
32717,455,14077
32718,516,10676
32719,202,4861
32720,789,14902
32721,793,19020
32722,2324,16672
32723,1455,19858
32724,1210,7098
32725,628,14691
32726,583,19428
32727,332,6693
32728,76,9171
32729,1572,16599
32730,2259,3448
32731,1537,5627
32732,33,20716
32733,1401,19119
32734,654,806
32735,2396,15043
32736,354,2795
32737,711,16041
32738,2124,13474
32739,2512,8043
32740,1979,344
32741,1361,1561
32742,399,20219
32743,219,7106
32744,546,5601
32745,2159,17749
32746,1149,17072
32747,993,1343
32748,1960,14681
32749,1411,8788
32750,77,20126
32751,677,17936
32752,625,19492
32753,2419,2953
32754,74,15185
32755,1556,17562
32756,2350,14184
32757,1864,1189
32758,2302,8380
32759,2318,8764
32760,2275,6193
32761,1883,18896
32762,1146,874
32763,1674,6522
32764,2128,9956
32765,2318,12779
32766,1982,14940
32767,2189,12649
32768,592,12861
32769,513,9912
32770,471,12923
32771,2179,2592
32772,782,16703
32773,33,2822
32774,1784,21820
32775,124,6921
32776,1656,20730
32777,1517,13663
32778,2508,1761
32779,1387,3941
32780,1509,8617
32781,316,14475
32782,480,19551
32783,2298,14699
32784,684,6890
32785,16,14266
32786,2176,5666
32787,1045,20150
32788,2107,9473
32789,2114,4731
32790,886,17678
32791,2298,12798
32792,583,21915
32793,529,6354
32794,864,1942
32795,1657,19567
32796,1868,5675
32797,490,15970
32798,2392,18445
32799,776,20813
32800,1561,4986
32801,419,6749
32802,12,2825
32803,145,21641
32804,1889,14170
32805,2323,5073
32806,1931,15368
32807,1191,13541
32808,466,5329
32809,2405,16504
32810,2172,21694
32811,2205,18508
32812,1572,21695
32813,1456,7609
32814,2296,18155
32815,46,6999
32816,1880,17644
32817,1700,18344
32818,1190,11644
32819,2034,1186
32820,703,20543
32821,686,10110
32822,1709,17617
32823,1843,16040
32824,1862,6768
32825,2049,2822
32826,742,267
32827,418,14685
32828,930,2483
32829,57,14403
32830,325,20256
32831,169,1857
32832,2022,17789
32833,2127,1275
32834,1983,9776
32835,3,18029
32836,742,13539
32837,1364,12326
32838,427,3715
32839,1419,21293
32840,276,21277
32841,2190,13565
32842,2132,15370
32843,473,9811
32844,357,3191
32845,1216,1433
32846,37,10918
32847,2505,10755
32848,562,12475
32849,942,12780
32850,1806,4813
32851,1933,21293
32852,26,13011
32853,1682,1332
32854,1980,3376
32855,1632,10200
32856,2306,8209
32857,2118,109
32858,1509,4534
32859,2434,17451
32860,2117,7973
32861,295,13225
32862,56,11034
32863,1023,13187
32864,1103,22013
32865,877,3492
32866,1493,11015
32867,1062,4740
32868,1226,14736
32869,2177,17381
32870,701,8792
32871,1771,20167
32872,1398,13484
32873,2225,807
32874,839,5738
32875,429,19846
32876,2256,1309
32877,1956,18042
32878,2531,9289
32879,1846,6133
32880,316,12822
32881,1758,5025
32882,1575,8841
32883,994,805
32884,1632,21342
32885,672,9014
32886,1097,10850
32887,2053,8416
32888,1012,9315
32889,2080,1216
32890,873,11594
32891,2044,15563
32892,357,15088
32893,2148,20034
32894,2405,19252
32895,538,5286
32896,74,20449
32897,1960,803
32898,1492,14645
32899,1219,748
32900,278,5467
32901,698,16651
32902,184,10100
32903,61,17185
32904,738,5089
32905,1938,894
32906,2252,15120
32907,457,10922
32908,1730,885
32909,1446,19561
32910,580,7558
32911,824,10755
32912,1164,8898
32913,1771,13532
32914,1543,7372
32915,1224,4189
32916,1674,768
32917,972,12414
32918,661,21863
32919,2225,15970
32920,1982,6984
32921,7,13002
32922,235,8211
32923,2439,9728
32924,302,2820
32925,1935,13360
32926,2536,14716
32927,2427,4990
32928,2333,8791
32929,948,18949
32930,1430,9577
32931,1733,9610
32932,1672,7503
32933,1862,10252
32934,201,12522
32935,1406,10552
32936,1828,8841
32937,321,18844
32938,222,17541
32939,1130,5108
32940,2549,8425
32941,2302,14737
32942,1064,3146
32943,2495,14699
32944,901,20994
32945,322,2722
32946,1862,7412
32947,1031,336
32948,1261,4589
32949,50,8995
32950,126,20167
32951,332,20715
32952,840,4953
32953,1157,13181
32954,1851,17194
32955,884,10987
32956,583,372
32957,1275,17384
32958,1712,9543
32959,437,12411
32960,79,5365
32961,2072,14912
32962,234,14313
32963,2470,16328
32964,2132,21800
32965,1563,3805
32966,1215,19732
32967,525,13868
32968,1508,7931
32969,1042,7687
32970,738,11679
32971,383,5189
32972,2462,9238
32973,65,18875
32974,1627,12999
32975,66,3175
32976,399,17875
32977,1143,14278
32978,2427,5691
32979,1837,9494
32980,289,12060
32981,995,16317
32982,1801,4592
32983,1575,20724
32984,794,12060
32985,1210,4655
32986,706,12896
32987,510,9804
32988,1656,6170
32989,2003,4961
32990,1577,2873
32991,787,5667
32992,2302,19493
32993,1411,14699
32994,317,13367
32995,892,5590
32996,945,11967
32997,1624,2652
32998,2050,18308
32999,1702,17929
33000,1305,15248
33001,940,7535
33002,1084,12456
33003,1662,20180
33004,782,18493
33005,968,18166
33006,1421,2017
33007,1979,207
33008,743,2030
33009,1672,11513
33010,91,10464
33011,2297,3262
33012,577,18152
33013,1862,4967
33014,2396,4491
33015,1228,20607
33016,966,19096
33017,2117,9986
33018,794,15270
33019,884,3178
33020,1928,2026
33021,1294,20616
33022,2002,4656
33023,2320,3579
33024,2263,12465
33025,2133,9366
33026,2190,5317
33027,2259,12364
33028,1339,17234
33029,684,6416
33030,1797,6591
33031,429,9096
33032,620,6144
33033,1363,18088
33034,2057,14921
33035,2409,22009
33036,1258,11014
33037,822,21603
33038,1226,14830
33039,1535,8472
